1.3429,0.47153
1.0818,0.20085
1.0682,0.2451
0.23907,0.11187
0.13986,0.17261
2.816,0.47318
2.5549,0.20096
1.4725,0.24639
0.57667,0.11174
0.8372,0.17787
4.4251,0.47315
4.1643,0.20096
2.4536,0.24607
2.8674,0.11213
2.6283,0.17648
4.3059,0.47314
4.0451,0.20088
3.7062,0.24601
2.9097,0.11213
2.3408,0.1766
5.1829,0.47311
4.9222,0.20096
4.0877,0.246
3.6636,0.11223
3.3214,0.17648
